USERID,NAME,SURNAME,EMAIL,GENDER,RACE,AGE,PROVINCE,SOCIAL_MEDIA_HANDLE,EMAIL_CLEANED,SOCIAL_MEDIA_HANDLE_CLEANED,AGE_GROUP
831650,Cory ,Langenfeld,Cory 104@abcmail.com,male,coloured,51,Western Cape,@Cory 10,cory104@abcmail.com,@cory10,45-54
831654,Lloyd ,Martello,Lloyd 75@mailxyz.com,male,,47,Gauteng,@Lloyd 7,lloyd75@mailxyz.com,@lloyd7,45-54
831660,Chas ,Singer,Chas 353@mail.com,male,white,39,Gauteng,@Chas 35,chas353@mail.com,@chas35,35-44
831670,Lucas ,Tatham,Lucas 233@mail.com,male,white,39,Gauteng,@Lucas 23,lucas233@mail.com,@lucas23,35-44
831679,Hugh,Luthy,Hugh13@mail.com,male,coloured,27,Gauteng,@Hugh1,hugh13@mail.com,@hugh1,25-34
831683,Len ,Paradis,Len 443@mail.com,male,indian_asian,36,Kwazulu Natal,@Len 44,len443@mail.com,@len44,35-44
831694,Filiberto ,Tancredi,Filiberto 41@yahoo.com,male,,25,Limpopo,@Filiberto 4,filiberto41@yahoo.com,@filiberto4,25-34
831713,Katharina ,Condie,Katharina 265@mailxyz.com,female,black,26,North West,@Katharina 26,katharina265@mailxyz.com,@katharina26,25-34
831720,Donald ,Creager,Donald 221@yahoo.com,male,coloured,29,Western Cape,@Donald 22,donald221@yahoo.com,@donald22,25-34
831721,Lane ,Hier,Lane 111@yahoo.com,male,black,22,Limpopo,@Lane 11,lane111@yahoo.com,@lane11,18-24
831728,Nakita ,Pool,Nakita 133@mail.com,female,black,35,Eastern Cape,@Nakita 13,nakita133@mail.com,@nakita13,35-44
831732,Chas ,Vital,Chas 355@mailxyz.com,male,coloured,22,Gauteng,@Chas 35,chas355@mailxyz.com,@chas35,18-24
831755,Eli ,Tancredi,Eli 294@abcmail.com,male,black,30,Gauteng,@Eli 29,eli294@abcmail.com,@eli29,25-34
831766,Lane ,Leicht,Lane 113@mail.com,male,black,29,Gauteng,@Lane 11,lane113@mail.com,@lane11,25-34
831775,Hugh,Condie,Hugh15@mailxyz.com,male,coloured,34,Eastern Cape,@Hugh1,hugh15@mailxyz.com,@hugh1,25-34
831788,Jacinto ,Mina,Jacinto 251@yahoo.com,male,coloured,46,Western Cape,@Jacinto 25,jacinto251@yahoo.com,@jacinto25,45-54
831789,Romeo ,Beville,Romeo 372@gmail.com,male,coloured,28,Western Cape,@Romeo 37,romeo372@gmail.com,@romeo37,25-34
831810,Chas ,Luthy,Chas 355@mailxyz.com,male,indian_asian,24,Kwazulu Natal,@Chas 35,chas355@mailxyz.com,@chas35,18-24
831815,Yong ,Mccown,Yong 482@gmail.com,male,indian_asian,36,Kwazulu Natal,@Yong 48,yong482@gmail.com,@yong48,35-44
831820,Valentine ,Pool,Valentine 474@abcmail.com,male,coloured,27,Kwazulu Natal,@Valentine 47,valentine474@abcmail.com,@valentine47,25-34
831826,Wilburn ,Hoadley,Wilburn 301@yahoo.com,male,indian_asian,31,Eastern Cape,@Wilburn 30,wilburn301@yahoo.com,@wilburn30,25-34
831878,Charlie ,Tatham,Charlie 362@gmail.com,male,black,24,Mpumalanga,@Charlie 36,charlie362@gmail.com,@charlie36,18-24
831888,Jacinto ,Woolard,Jacinto 255@mailxyz.com,male,coloured,26,Western Cape,@Jacinto 25,jacinto255@mailxyz.com,@jacinto25,25-34
831909,Wilburn ,Hoadley,Wilburn 304@abcmail.com,male,black,24,Gauteng,@Wilburn 30,wilburn304@abcmail.com,@wilburn30,18-24
831913,Reagan ,Biggers,Reagan 303@mail.com,female,black,30,Kwazulu Natal,@Reagan 30,reagan303@mail.com,@reagan30,25-34
831939,Randy ,Roquemore,Randy 393@mail.com,male,indian_asian,24,Limpopo,@Randy 39,randy393@mail.com,@randy39,18-24
831969,Teresia ,Beville,Teresia 145@mailxyz.com,female,coloured,33,Western Cape,@Teresia 14,teresia145@mailxyz.com,@teresia14,25-34
832005,Irving ,Luthy,Irving 52@gmail.com,male,white,43,Mpumalanga,@Irving 5,irving52@gmail.com,@irving5,35-44
832021,Katharina ,Condie,Katharina 12@gmail.com,female,black,32,Gauteng,@Katharina 1,katharina12@gmail.com,@katharina1,25-34
832036,Robby ,Borelli,Robby 163@mail.com,male,black,46,Mpumalanga,@Robby 16,robby163@mail.com,@robby16,45-54
832040,Alecia ,Roquemore,Alecia 143@mail.com,female,,41,Eastern Cape,@Alecia 14,alecia143@mail.com,@alecia14,35-44
832080,Brendan ,Reisinger,Brendan 453@mail.com,male,white,40,Western Cape,@Brendan 45,brendan453@mail.com,@brendan45,35-44
832090,Earl ,Hoadley,Earl 424@abcmail.com,male,indian_asian,27,Kwazulu Natal,@Earl 42,earl424@abcmail.com,@earl42,25-34
832127,Charlie ,Biggers,Charlie 363@mail.com,male,coloured,40,Western Cape,@Charlie 36,charlie363@mail.com,@charlie36,35-44
832147,Lane ,Crotty,Lane 111@yahoo.com,male,black,40,Mpumalanga,@Lane 11,lane111@yahoo.com,@lane11,35-44
832217,Donald ,Fudge,Donald 222@gmail.com,male,black,42,Limpopo,@Donald 22,donald222@gmail.com,@donald22,35-44
832218,Emerson ,Holt,Emerson 242@gmail.com,male,coloured,39,Western Cape,@Emerson 24,emerson242@gmail.com,@emerson24,35-44
832225,Roxana ,Nicholls,Roxana 241@yahoo.com,female,black,28,Mpumalanga,@Roxana 24,roxana241@yahoo.com,@roxana24,25-34
832272,Michel ,Fudge,Michel 205@mailxyz.com,male,white,41,Gauteng,@Michel 20,michel205@mailxyz.com,@michel20,35-44
832298,Hugh,Beville,Hugh14@abcmail.com,male,indian_asian,26,Gauteng,@Hugh1,hugh14@abcmail.com,@hugh1,25-34
832310,Bret ,Singer,Bret 312@gmail.com,male,indian_asian,37,Kwazulu Natal,@Bret 31,bret312@gmail.com,@bret31,35-44
832320,Lesli ,Martello,Lesli 252@gmail.com,female,black,32,Gauteng,@Lesli 25,lesli252@gmail.com,@lesli25,25-34
832337,Efren ,Langenfeld,Efren 135@mailxyz.com,male,black,28,Mpumalanga,@Efren 13,efren135@mailxyz.com,@efren13,25-34
832400,Hollis ,Mosser,Hollis 382@gmail.com,male,black,30,Mpumalanga,@Hollis 38,hollis382@gmail.com,@hollis38,25-34
832404,Earl ,Mcculloch,Earl 421@yahoo.com,male,black,32,Gauteng,@Earl 42,earl421@yahoo.com,@earl42,25-34
832405,Yolonda ,Pascarella,Yolonda 355@mailxyz.com,female,,28,Gauteng,@Yolonda 35,yolonda355@mailxyz.com,@yolonda35,25-34
832412,Garry ,Holt,Garry 285@mailxyz.com,male,black,44,Eastern Cape,@Garry 28,garry285@mailxyz.com,@garry28,35-44
832433,Hollis ,Zweifel,Hollis 383@mail.com,male,black,29,Mpumalanga,@Hollis 38,hollis383@mail.com,@hollis38,25-34
832483,Emerson ,Deblois,Emerson 243@mail.com,male,white,56,Eastern Cape,@Emerson 24,emerson243@mail.com,@emerson24,55-64
832488,Kyle ,Mccollum,Kyle 65@mailxyz.com,male,black,36,Gauteng,@Kyle 6,kyle65@mailxyz.com,@kyle6,35-44
832495,Samuel ,Hoadley,Samuel 265@mailxyz.com,male,indian_asian,27,Limpopo,@Samuel 26,samuel265@mailxyz.com,@samuel26,25-34
832504,Michel ,Lavoie,Michel 205@mailxyz.com,male,white,25,Gauteng,@Michel 20,michel205@mailxyz.com,@michel20,25-34
832509,Raymundo ,Leicht,Raymundo 431@yahoo.com,male,black,40,North West,@Raymundo 43,raymundo431@yahoo.com,@raymundo43,35-44
832512,Samuel ,Sieren,Samuel 263@mail.com,male,black,37,Gauteng,@Samuel 26,samuel263@mail.com,@samuel26,35-44
832520,Stacy ,Arrieta,Stacy 271@yahoo.com,male,coloured,28,Western Cape,@Stacy 27,stacy271@yahoo.com,@stacy27,25-34
832560,Charlie ,Biggers,Charlie 362@gmail.com,male,black,32,Gauteng,@Charlie 36,charlie362@gmail.com,@charlie36,25-34
832573,Chas ,Deblois,Chas 352@gmail.com,male,white,20,Eastern Cape,@Chas 35,chas352@gmail.com,@chas35,18-24
832577,Stephen ,Biggers,Stephen 153@mail.com,male,black,27,Mpumalanga,@Stephen 15,stephen153@mail.com,@stephen15,25-34
832596,Kyle ,Pilot,Kyle 63@mail.com,male,coloured,25,Eastern Cape,@Kyle 6,kyle63@mail.com,@kyle6,25-34
832609,Samuel ,Holt,Samuel 261@yahoo.com,male,black,22,Mpumalanga,@Samuel 26,samuel261@yahoo.com,@samuel26,18-24
832622,Robby ,Marek,Robby 163@mail.com,male,,22,Eastern Cape,@Robby 16,robby163@mail.com,@robby16,18-24
832627,Mellie ,Creager,Mellie 415@mailxyz.com,female,black,26,Mpumalanga,@Mellie 41,mellie415@mailxyz.com,@mellie41,25-34
832641,Dion ,Curran,Dion 333@mail.com,male,black,30,Western Cape,@Dion 33,dion333@mail.com,@dion33,25-34
832676,Jacinto ,Arrieta,Jacinto 254@abcmail.com,male,white,26,Gauteng,@Jacinto 25,jacinto254@abcmail.com,@jacinto25,25-34
832678,Hollis ,Tancredi,Hollis 384@abcmail.com,male,black,33,Free State,@Hollis 38,hollis384@abcmail.com,@hollis38,25-34
832685,Stacy ,Biggers,Stacy 274@abcmail.com,male,black,25,Kwazulu Natal,@Stacy 27,stacy274@abcmail.com,@stacy27,25-34
832719,Dion ,Roquemore,Dion 333@mail.com,male,indian_asian,28,Limpopo,@Dion 33,dion333@mail.com,@dion33,25-34
832727,Randy ,Curran,Randy 394@abcmail.com,male,,30,Western Cape,@Randy 39,randy394@abcmail.com,@randy39,25-34
832729,Lloyd ,Marek,Lloyd 71@yahoo.com,male,black,29,Free State,@Lloyd 7,lloyd71@yahoo.com,@lloyd7,25-34
832745,Len ,Woolard,Len 445@mailxyz.com,male,black,37,Gauteng,@Len 44,len445@mailxyz.com,@len44,35-44
832751,Lloyd ,Biggers,Lloyd 71@yahoo.com,male,indian_asian,22,Kwazulu Natal,@Lloyd 7,lloyd71@yahoo.com,@lloyd7,18-24
832763,Chas ,Hier,Chas 352@gmail.com,male,white,19,Gauteng,@Chas 35,chas352@gmail.com,@chas35,18-24
832831,Raymundo ,Restivo,Raymundo 431@yahoo.com,male,black,26,Limpopo,@Raymundo 43,raymundo431@yahoo.com,@raymundo43,25-34
832832,Len ,Roquemore,Len 442@gmail.com,male,white,45,Eastern Cape,@Len 44,len442@gmail.com,@len44,45-54
832844,Epifania ,Crotty,Epifania 481@yahoo.com,female,,22,Gauteng,@Epifania 48,epifania481@yahoo.com,@epifania48,18-24
832862,Michel ,Woolard,Michel 202@gmail.com,male,black,33,Gauteng,@Michel 20,michel202@gmail.com,@michel20,25-34
832876,Wilton ,Borelli,Wilton 413@mail.com,male,indian_asian,38,Gauteng,@Wilton 41,wilton413@mail.com,@wilton41,35-44
832939,Shane ,Mcclaine,Shane 24@abcmail.com,male,indian_asian,49,Gauteng,@Shane 2,shane24@abcmail.com,@shane2,45-54
832976,Donald ,Fudge,Donald 224@abcmail.com,male,indian_asian,50,Gauteng,@Donald 22,donald224@abcmail.com,@donald22,45-54
833001,Samuel ,Langenfeld,Samuel 262@gmail.com,male,coloured,25,Limpopo,@Samuel 26,samuel262@gmail.com,@samuel26,25-34
833014,Stefan ,Tancredi,Stefan 462@gmail.com,male,,33,Mpumalanga,@Stefan 46,stefan462@gmail.com,@stefan46,25-34
833017,Brendan ,Roquemore,Brendan 454@abcmail.com,male,white,32,Gauteng,@Brendan 45,brendan454@abcmail.com,@brendan45,25-34
833022,Randy ,Lavoie,Randy 392@gmail.com,male,coloured,23,Western Cape,@Randy 39,randy392@gmail.com,@randy39,18-24
833036,Kyle ,Roquemore,Kyle 61@yahoo.com,male,indian_asian,34,Limpopo,@Kyle 6,kyle61@yahoo.com,@kyle6,25-34
833059,Bret ,Tancredi,Bret 313@mail.com,male,,33,Mpumalanga,@Bret 31,bret313@mail.com,@bret31,25-34
833106,Lucas ,Hoadley,Lucas 235@mailxyz.com,male,white,24,Free State,@Lucas 23,lucas235@mailxyz.com,@lucas23,18-24
833128,Charlie ,Leicht,Charlie 364@abcmail.com,male,black,30,Gauteng,@Charlie 36,charlie364@abcmail.com,@charlie36,25-34
833157,Brendan ,Mcculloch,Brendan 454@abcmail.com,male,black,30,Gauteng,@Brendan 45,brendan454@abcmail.com,@brendan45,25-34
833161,Abel ,Slane,Abel 182@gmail.com,male,coloured,32,Western Cape,@Abel 18,abel182@gmail.com,@abel18,25-34
833185,Epifania ,Crotty,Epifania 422@gmail.com,female,white,31,Free State,@Epifania 42,epifania422@gmail.com,@epifania42,25-34
833191,Michel ,Paradis,Michel 202@gmail.com,male,black,33,Gauteng,@Michel 20,michel202@gmail.com,@michel20,25-34
833204,Bret ,Mcculloch,Bret 314@abcmail.com,male,,22,Western Cape,@Bret 31,bret314@abcmail.com,@bret31,18-24
833215,Hyman ,Gettys,Hyman 83@mail.com,male,,45,Western Cape,@Hyman 8,hyman83@mail.com,@hyman8,45-54
833221,Len ,Creager,Len 443@mail.com,male,black,33,Northern Cape,@Len 44,len443@mail.com,@len44,25-34
833222,Donald ,Styer,Donald 225@mailxyz.com,male,black,25,Limpopo,@Donald 22,donald225@mailxyz.com,@donald22,25-34
833248,Abel ,Slane,Abel 185@mailxyz.com,male,coloured,22,Gauteng,@Abel 18,abel185@mailxyz.com,@abel18,18-24
833257,Robby ,Wigfall,Robby 162@gmail.com,male,indian_asian,30,Kwazulu Natal,@Robby 16,robby162@gmail.com,@robby16,25-34
833277,Lucas ,Sieren,Lucas 233@mail.com,male,indian_asian,27,Gauteng,@Lucas 23,lucas233@mail.com,@lucas23,25-34
833279,Lloyd ,Arrieta,Lloyd 72@gmail.com,male,indian_asian,36,Kwazulu Natal,@Lloyd 7,lloyd72@gmail.com,@lloyd7,35-44
833280,Eli ,Reisinger,Eli 293@mail.com,male,coloured,27,Western Cape,@Eli 29,eli293@mail.com,@eli29,25-34
833313,Donald ,Pilot,Donald 221@yahoo.com,male,,24,Gauteng,@Donald 22,donald221@yahoo.com,@donald22,18-24
833324,Stephen ,Lavoie,Stephen 151@yahoo.com,male,white,28,Gauteng,@Stephen 15,stephen151@yahoo.com,@stephen15,25-34
833364,Dion ,Sieren,Dion 335@mailxyz.com,male,indian_asian,19,Kwazulu Natal,@Dion 33,dion335@mailxyz.com,@dion33,18-24
833399,Garry ,Beville,Garry 285@mailxyz.com,male,white,32,Gauteng,@Garry 28,garry285@mailxyz.com,@garry28,25-34
833401,Jacinto ,Mccollum,Jacinto 254@abcmail.com,male,white,21,Western Cape,@Jacinto 25,jacinto254@abcmail.com,@jacinto25,18-24
833412,Cory ,Reisinger,Cory 105@mailxyz.com,male,indian_asian,27,Kwazulu Natal,@Cory 10,cory105@mailxyz.com,@cory10,25-34
833436,Jacinto ,Mastrangelo,Jacinto 251@yahoo.com,male,white,29,Western Cape,@Jacinto 25,jacinto251@yahoo.com,@jacinto25,25-34
833457,Dion ,Slane,Dion 333@mail.com,male,,37,Western Cape,@Dion 33,dion333@mail.com,@dion33,35-44
833468,Hyman ,Restivo,Hyman 84@abcmail.com,male,white,28,Gauteng,@Hyman 8,hyman84@abcmail.com,@hyman8,25-34
833471,Mellie ,Creager,Mellie 125@mailxyz.com,female,,27,Gauteng,@Mellie 12,mellie125@mailxyz.com,@mellie12,25-34
833479,Brendan ,Fudge,Brendan 451@yahoo.com,male,white,32,Mpumalanga,@Brendan 45,brendan451@yahoo.com,@brendan45,25-34
833489,Emerson ,Luthy,Emerson 244@abcmail.com,male,black,35,Kwazulu Natal,@Emerson 24,emerson244@abcmail.com,@emerson24,35-44
833493,Jacinto ,Sytsma,Jacinto 255@mailxyz.com,male,black,28,Limpopo,@Jacinto 25,jacinto255@mailxyz.com,@jacinto25,25-34
833495,Emerson ,Mccollum,Emerson 242@gmail.com,male,coloured,34,Western Cape,@Emerson 24,emerson242@gmail.com,@emerson24,25-34
833513,Hyman ,Condie,Hyman 81@yahoo.com,male,coloured,44,Kwazulu Natal,@Hyman 8,hyman81@yahoo.com,@hyman8,35-44
833519,Anette ,Leicht,Anette 34@abcmail.com,female,black,26,Gauteng,@Anette 3,anette34@abcmail.com,@anette3,25-34
833521,Hyman ,Jacox,Hyman 85@mailxyz.com,male,black,33,North West,@Hyman 8,hyman85@mailxyz.com,@hyman8,25-34
833528,Earl ,Bilyeu,Earl 425@mailxyz.com,male,black,42,Gauteng,@Earl 42,earl425@mailxyz.com,@earl42,35-44
833542,Hyman ,Hier,Hyman 83@mail.com,male,indian_asian,49,Gauteng,@Hyman 8,hyman83@mail.com,@hyman8,45-54
833543,Efren ,Deblois,Efren 131@yahoo.com,male,indian_asian,24,Gauteng,@Efren 13,efren131@yahoo.com,@efren13,18-24
833563,Valentine ,Hier,Valentine 475@mailxyz.com,male,coloured,28,Gauteng,@Valentine 47,valentine475@mailxyz.com,@valentine47,25-34
833571,Len ,Sieren,Len 445@mailxyz.com,male,white,25,Eastern Cape,@Len 44,len445@mailxyz.com,@len44,25-34
833575,Kip ,Pool,Kip 143@mail.com,male,coloured,43,Western Cape,@Kip 14,kip143@mail.com,@kip14,35-44
833576,Jared ,Gettys,Jared 504@abcmail.com,male,black,37,Kwazulu Natal,@Jared 50,jared504@abcmail.com,@jared50,35-44
833584,Samuel ,Leicht,Samuel 264@abcmail.com,male,black,28,Gauteng,@Samuel 26,samuel264@abcmail.com,@samuel26,25-34
833597,Art ,Hier,Art 402@gmail.com,male,black,40,Gauteng,@Art 40,art402@gmail.com,@art40,35-44
833600,Romeo ,Mastrangelo,Romeo 374@abcmail.com,male,black,40,Gauteng,@Romeo 37,romeo374@abcmail.com,@romeo37,35-44
833663,Valentine ,Marek,Valentine 475@mailxyz.com,male,,25,Western Cape,@Valentine 47,valentine475@mailxyz.com,@valentine47,25-34
833668,Art ,Jacox,Art 404@abcmail.com,male,white,43,Mpumalanga,@Art 40,art404@abcmail.com,@art40,35-44
833673,Samuel ,Condie,Samuel 262@gmail.com,male,white,56,Gauteng,@Samuel 26,samuel262@gmail.com,@samuel26,55-64
833692,Hollis ,Slane,Hollis 385@mailxyz.com,male,black,39,Gauteng,@Hollis 38,hollis385@mailxyz.com,@hollis38,35-44
833730,Eli ,Shkreli,Eli 294@abcmail.com,male,black,40,Free State,@Eli 29,eli294@abcmail.com,@eli29,35-44
833758,Randy ,Caves,Randy 392@gmail.com,male,white,29,Gauteng,@Randy 39,randy392@gmail.com,@randy39,25-34
833760,Hollis ,Borelli,Hollis 381@yahoo.com,male,black,27,Kwazulu Natal,@Hollis 38,hollis381@yahoo.com,@hollis38,25-34
833766,Wilton ,Reisinger,Wilton 411@yahoo.com,male,black,44,Gauteng,@Wilton 41,wilton411@yahoo.com,@wilton41,35-44
833923,,,Luann 82@gmail.com,,,0,,,luann82@gmail.com,,
834552,Kyle ,Mcclaine,Kyle 63@mail.com,male,indian_asian,34,Gauteng,@Kyle 6,kyle63@mail.com,@kyle6,25-34
837551,Donald ,Deblois,Donald 223@mail.com,male,white,45,North West,@Donald 22,donald223@mail.com,@donald22,45-54
838032,Loyd ,Roquemore,Loyd 495@mailxyz.com,male,coloured,46,Western Cape,@Loyd 49,loyd495@mailxyz.com,@loyd49,45-54
838042,Michel ,Lavoie,Michel 205@mailxyz.com,male,,56,Gauteng,@Michel 20,michel205@mailxyz.com,@michel20,55-64
838054,Royal ,Nicholls,Royal 172@gmail.com,male,black,34,Kwazulu Natal,@Royal 17,royal172@gmail.com,@royal17,25-34
838697,Lloyd ,Arrieta,Lloyd 71@yahoo.com,male,black,29,Gauteng,@Lloyd 7,lloyd71@yahoo.com,@lloyd7,25-34
838932,Valentine ,Pascarella,Valentine 473@mail.com,male,white,37,Gauteng,@Valentine 47,valentine473@mail.com,@valentine47,35-44
839488,Carter ,Curran,Carter 31@yahoo.com,male,,37,North West,@Carter 3,carter31@yahoo.com,@carter3,35-44
839930,Samuel ,Sytsma,Samuel 265@mailxyz.com,male,,22,Kwazulu Natal,@Samuel 26,samuel265@mailxyz.com,@samuel26,18-24
839938,Earline ,Zweifel,Earline 394@abcmail.com,female,coloured,30,Eastern Cape,@Earline 39,earline394@abcmail.com,@earline39,25-34
840081,Chas ,Sytsma,Chas 352@gmail.com,male,black,26,Gauteng,@Chas 35,chas352@gmail.com,@chas35,25-34
840235,Art ,Tatham,Art 405@mailxyz.com,male,black,42,Gauteng,@Art 40,art405@mailxyz.com,@art40,35-44
840343,Romeo ,Creager,Romeo 375@mailxyz.com,male,white,36,Limpopo,@Romeo 37,romeo375@mailxyz.com,@romeo37,35-44
840878,Jacinto ,Luthy,Jacinto 251@yahoo.com,male,black,17,Mpumalanga,@Jacinto 25,jacinto251@yahoo.com,@jacinto25,<18
841064,Stefan ,Curran,Stefan 462@gmail.com,male,indian_asian,30,Limpopo,@Stefan 46,stefan462@gmail.com,@stefan46,25-34
841097,Claud ,Vital,Claud 345@mailxyz.com,male,white,30,Western Cape,@Claud 34,claud345@mailxyz.com,@claud34,25-34
841197,Chas ,Condie,Chas 354@abcmail.com,male,,47,Mpumalanga,@Chas 35,chas354@abcmail.com,@chas35,45-54
841890,Len ,Arrieta,Len 443@mail.com,male,black,30,Gauteng,@Len 44,len443@mail.com,@len44,25-34
841929,Jared ,Luthy,Jared 501@yahoo.com,male,white,48,Limpopo,@Jared 50,jared501@yahoo.com,@jared50,45-54
844125,Alecia ,Roquemore,Alecia 425@mailxyz.com,female,white,27,Gauteng,@Alecia 42,alecia425@mailxyz.com,@alecia42,25-34
845245,Filiberto ,Nicholls,Filiberto 44@abcmail.com,male,,26,Gauteng,@Filiberto 4,filiberto44@abcmail.com,@filiberto4,25-34
850050,,,Reagan 282@gmail.com,,,0,,,reagan282@gmail.com,,
850538,Irving ,Sieren,Irving 55@mailxyz.com,male,black,33,Gauteng,@Irving 5,irving55@mailxyz.com,@irving5,25-34
850656,Carter ,Hoadley,Carter 33@mail.com,male,black,26,Mpumalanga,@Carter 3,carter33@mail.com,@carter3,25-34
850779,Dion ,Arrieta,Dion 332@gmail.com,male,coloured,31,Gauteng,@Dion 33,dion332@gmail.com,@dion33,25-34
850897,Williemae ,Holt,Williemae 131@yahoo.com,female,black,29,Western Cape,@Williemae 13,williemae131@yahoo.com,@williemae13,25-34
850900,Yolonda ,Pascarella,Yolonda 294@abcmail.com,female,black,29,Gauteng,@Yolonda 29,yolonda294@abcmail.com,@yolonda29,25-34
850903,Robby ,Hier,Robby 162@gmail.com,male,black,35,Gauteng,@Robby 16,robby162@gmail.com,@robby16,35-44
851066,Eli ,Styer,Eli 292@gmail.com,male,white,36,Gauteng,@Eli 29,eli292@gmail.com,@eli29,35-44
851227,Irving ,Mastrangelo,Irving 51@yahoo.com,male,black,32,Gauteng,@Irving 5,irving51@yahoo.com,@irving5,25-34
851273,Cory ,Shkreli,Cory 104@abcmail.com,male,black,39,Kwazulu Natal,@Cory 10,cory104@abcmail.com,@cory10,35-44
851334,Eli ,Sytsma,Eli 291@yahoo.com,male,white,49,Free State,@Eli 29,eli291@yahoo.com,@eli29,45-54
851376,Charlie ,Hier,Charlie 365@mailxyz.com,male,white,19,Eastern Cape,@Charlie 36,charlie365@mailxyz.com,@charlie36,18-24
851410,Malika ,Sieren,Malika 135@mailxyz.com,female,indian_asian,27,Kwazulu Natal,@Malika 13,malika135@mailxyz.com,@malika13,25-34
851478,Carter ,Mccollum,Carter 32@gmail.com,male,indian_asian,39,Limpopo,@Carter 3,carter32@gmail.com,@carter3,35-44
851705,Valentine ,Paradis,Valentine 475@mailxyz.com,male,black,40,Eastern Cape,@Valentine 47,valentine475@mailxyz.com,@valentine47,35-44
851706,Wilton ,Sieren,Wilton 412@gmail.com,male,indian_asian,31,Limpopo,@Wilton 41,wilton412@gmail.com,@wilton41,25-34
851871,Dion ,Crotty,Dion 333@mail.com,male,black,25,Free State,@Dion 33,dion333@mail.com,@dion33,25-34
851942,Royal ,Gettys,Royal 174@abcmail.com,male,black,29,Gauteng,@Royal 17,royal174@abcmail.com,@royal17,25-34
852000,Jacinto ,Wigfall,Jacinto 255@mailxyz.com,male,white,25,Gauteng,@Jacinto 25,jacinto255@mailxyz.com,@jacinto25,25-34
852161,Yong ,Mina,Yong 483@mail.com,male,indian_asian,32,Gauteng,@Yong 48,yong483@mail.com,@yong48,25-34
852179,Haywood ,Slane,Haywood 95@mailxyz.com,male,black,26,Gauteng,@Haywood 9,haywood95@mailxyz.com,@haywood9,25-34
852384,Charlie ,Luthy,Charlie 361@yahoo.com,male,white,18,Gauteng,@Charlie 36,charlie361@yahoo.com,@charlie36,18-24
852419,Irmgard ,Bilyeu,Irmgard 15@mailxyz.com,female,,28,Kwazulu Natal,@Irmgard 1,irmgard15@mailxyz.com,@irmgard1,25-34
852420,Cody ,Lavoie,Cody 122@gmail.com,male,black,39,Kwazulu Natal,@Cody 12,cody122@gmail.com,@cody12,35-44
852495,Robby ,Paradis,Robby 163@mail.com,male,coloured,27,Western Cape,@Robby 16,robby163@mail.com,@robby16,25-34
852610,Loyd ,Paradis,Loyd 494@abcmail.com,male,indian_asian,26,Kwazulu Natal,@Loyd 49,loyd494@abcmail.com,@loyd49,25-34
852611,Raymundo ,Crotty,Raymundo 433@mail.com,male,white,20,Gauteng,@Raymundo 43,raymundo433@mail.com,@raymundo43,18-24
